task,layer,inactive_count,epoch,model
4,layer2,1,8,relu_0.05_method2_sgd
4,layer3,1,8,relu_0.05_method2_sgd
4,layer4,30,8,relu_0.05_method2_sgd
4,conv1,1,9,relu_0.05_method2_sgd
4,layer1,1,9,relu_0.05_method2_sgd
4,layer2,1,9,relu_0.05_method2_sgd
4,layer3,1,9,relu_0.05_method2_sgd
4,layer4,35,9,relu_0.05_method2_sgd
5,conv1,1,0,relu_0.05_method2_sgd
5,layer1,1,0,relu_0.05_method2_sgd
5,layer2,2,0,relu_0.05_method2_sgd
5,layer3,1,0,relu_0.05_method2_sgd
5,layer4,74,0,relu_0.05_method2_sgd
5,conv1,1,1,relu_0.05_method2_sgd
5,layer1,1,1,relu_0.05_method2_sgd
5,layer2,2,1,relu_0.05_method2_sgd
5,layer3,7,1,relu_0.05_method2_sgd
5,layer4,88,1,relu_0.05_method2_sgd
5,conv1,1,2,relu_0.05_method2_sgd
5,layer1,1,2,relu_0.05_method2_sgd
5,layer2,1,2,relu_0.05_method2_sgd
5,layer3,5,2,relu_0.05_method2_sgd
5,layer4,70,2,relu_0.05_method2_sgd
5,conv1,1,3,relu_0.05_method2_sgd
5,layer1,1,3,relu_0.05_method2_sgd
5,layer2,1,3,relu_0.05_method2_sgd
5,layer3,7,3,relu_0.05_method2_sgd
5,layer4,63,3,relu_0.05_method2_sgd
5,conv1,1,4,relu_0.05_method2_sgd
5,layer1,1,4,relu_0.05_method2_sgd
5,layer2,1,4,relu_0.05_method2_sgd
5,layer3,7,4,relu_0.05_method2_sgd
5,layer4,45,4,relu_0.05_method2_sgd
5,conv1,1,5,relu_0.05_method2_sgd
5,layer1,1,5,relu_0.05_method2_sgd
5,layer2,1,5,relu_0.05_method2_sgd
5,layer3,1,5,relu_0.05_method2_sgd
5,layer4,64,5,relu_0.05_method2_sgd
5,conv1,1,6,relu_0.05_method2_sgd
5,layer1,2,6,relu_0.05_method2_sgd
5,layer2,2,6,relu_0.05_method2_sgd
5,layer3,2,6,relu_0.05_method2_sgd
5,layer4,60,6,relu_0.05_method2_sgd
5,conv1,1,7,relu_0.05_method2_sgd
5,layer1,1,7,relu_0.05_method2_sgd
5,layer2,2,7,relu_0.05_method2_sgd
5,layer3,5,7,relu_0.05_method2_sgd
5,layer4,63,7,relu_0.05_method2_sgd
5,conv1,1,8,relu_0.05_method2_sgd
5,layer1,3,8,relu_0.05_method2_sgd
5,layer2,1,8,relu_0.05_method2_sgd
5,layer3,3,8,relu_0.05_method2_sgd
5,layer4,58,8,relu_0.05_method2_sgd
5,conv1,1,9,relu_0.05_method2_sgd
5,layer1,1,9,relu_0.05_method2_sgd
5,layer2,3,9,relu_0.05_method2_sgd
5,layer3,5,9,relu_0.05_method2_sgd
5,layer4,38,9,relu_0.05_method2_sgd
1,conv1,1,0,relu_0.1_method2_adam
1,layer1,5,0,relu_0.1_method2_adam
1,layer2,1,0,relu_0.1_method2_adam
1,layer3,2,0,relu_0.1_method2_adam
1,layer4,12,0,relu_0.1_method2_adam
1,conv1,3,1,relu_0.1_method2_adam
1,layer1,4,1,relu_0.1_method2_adam
1,layer2,4,1,relu_0.1_method2_adam
1,layer3,2,1,relu_0.1_method2_adam
1,layer4,3,1,relu_0.1_method2_adam
1,conv1,4,2,relu_0.1_method2_adam
1,layer1,1,2,relu_0.1_method2_adam
1,layer2,1,2,relu_0.1_method2_adam
1,layer3,3,2,relu_0.1_method2_adam
1,layer4,16,2,relu_0.1_method2_adam
1,conv1,3,3,relu_0.1_method2_adam
1,layer1,4,3,relu_0.1_method2_adam
1,layer2,2,3,relu_0.1_method2_adam
1,layer3,2,3,relu_0.1_method2_adam
1,layer4,20,3,relu_0.1_method2_adam
1,conv1,1,4,relu_0.1_method2_adam
1,layer1,5,4,relu_0.1_method2_adam
1,layer2,1,4,relu_0.1_method2_adam
1,layer3,2,4,relu_0.1_method2_adam
1,layer4,34,4,relu_0.1_method2_adam
1,conv1,1,5,relu_0.1_method2_adam
1,layer1,2,5,relu_0.1_method2_adam
