task,layer,inactive_count,epoch,model
5,layer3,0,8,relu_0.3_method1_adam
5,layer4,38,8,relu_0.3_method1_adam
5,conv1,45,9,relu_0.3_method1_adam
5,layer1,0,9,relu_0.3_method1_adam
5,layer2,0,9,relu_0.3_method1_adam
5,layer3,0,9,relu_0.3_method1_adam
5,layer4,43,9,relu_0.3_method1_adam
1,conv1,3,0,relu_0.3_method1_sgd
1,layer1,0,0,relu_0.3_method1_sgd
1,layer2,0,0,relu_0.3_method1_sgd
1,layer3,1,0,relu_0.3_method1_sgd
1,layer4,428,0,relu_0.3_method1_sgd
1,conv1,4,1,relu_0.3_method1_sgd
1,layer1,0,1,relu_0.3_method1_sgd
1,layer2,0,1,relu_0.3_method1_sgd
1,layer3,0,1,relu_0.3_method1_sgd
1,layer4,370,1,relu_0.3_method1_sgd
1,conv1,10,2,relu_0.3_method1_sgd
1,layer1,0,2,relu_0.3_method1_sgd
1,layer2,0,2,relu_0.3_method1_sgd
1,layer3,0,2,relu_0.3_method1_sgd
1,layer4,391,2,relu_0.3_method1_sgd
1,conv1,9,3,relu_0.3_method1_sgd
1,layer1,0,3,relu_0.3_method1_sgd
1,layer2,0,3,relu_0.3_method1_sgd
1,layer3,0,3,relu_0.3_method1_sgd
1,layer4,259,3,relu_0.3_method1_sgd
1,conv1,4,4,relu_0.3_method1_sgd
1,layer1,0,4,relu_0.3_method1_sgd
1,layer2,0,4,relu_0.3_method1_sgd
1,layer3,0,4,relu_0.3_method1_sgd
1,layer4,204,4,relu_0.3_method1_sgd
1,conv1,7,5,relu_0.3_method1_sgd
1,layer1,0,5,relu_0.3_method1_sgd
1,layer2,0,5,relu_0.3_method1_sgd
1,layer3,0,5,relu_0.3_method1_sgd
1,layer4,174,5,relu_0.3_method1_sgd
1,conv1,7,6,relu_0.3_method1_sgd
1,layer1,0,6,relu_0.3_method1_sgd
1,layer2,0,6,relu_0.3_method1_sgd
1,layer3,0,6,relu_0.3_method1_sgd
1,layer4,53,6,relu_0.3_method1_sgd
1,conv1,9,7,relu_0.3_method1_sgd
1,layer1,0,7,relu_0.3_method1_sgd
1,layer2,0,7,relu_0.3_method1_sgd
1,layer3,0,7,relu_0.3_method1_sgd
1,layer4,0,7,relu_0.3_method1_sgd
1,conv1,16,8,relu_0.3_method1_sgd
1,layer1,0,8,relu_0.3_method1_sgd
1,layer2,0,8,relu_0.3_method1_sgd
1,layer3,0,8,relu_0.3_method1_sgd
1,layer4,0,8,relu_0.3_method1_sgd
