layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
conv1,3,0,1.0,63,64,63
layer1,3,0,1.0,63,64,63
layer2,3,0,1.0,127,128,127
layer3,3,0,1.0,243,256,243
layer4,3,0,1.0,483,512,483
conv1,3,1,1.0,64,64,64
layer1,3,1,1.0,63,64,63
layer2,3,1,1.0,128,128,128
layer3,3,1,1.0,240,256,240
layer4,3,1,1.0,493,512,493
conv1,3,2,1.0,63,64,63
layer1,3,2,1.0,63,64,63
layer2,3,2,1.0,128,128,128
layer3,3,2,1.0,243,256,243
layer4,3,2,1.0,483,512,483
conv1,3,3,1.0,62,64,62
layer1,3,3,1.0,63,64,63
layer2,3,3,1.0,128,128,128
layer3,3,3,1.0,236,256,236
layer4,3,3,1.0,490,512,490
conv1,3,4,1.0,62,64,62
layer1,3,4,1.0,64,64,64
layer2,3,4,1.0,128,128,128
layer3,3,4,1.0,235,256,235
layer4,3,4,1.0,492,512,492
conv1,3,5,1.0,63,64,63
layer1,3,5,1.0,64,64,64
layer2,3,5,1.0,127,128,127
layer3,3,5,1.0,234,256,234
layer4,3,5,1.0,492,512,492
conv1,3,6,1.0,64,64,64
layer1,3,6,1.0,64,64,64
layer2,3,6,1.0,128,128,128
layer3,3,6,1.0,235,256,235
layer4,3,6,1.0,493,512,493
conv1,3,7,1.0,62,64,62
layer1,3,7,1.0,64,64,64
layer2,3,7,1.0,127,128,127
layer3,3,7,1.0,238,256,238
layer4,3,7,1.0,482,512,482
conv1,3,8,1.0,64,64,64
layer1,3,8,1.0,64,64,64
layer2,3,8,1.0,128,128,128
layer3,3,8,1.0,235,256,235
layer4,3,8,1.0,486,512,486
conv1,3,9,1.0,63,64,63
layer1,3,9,1.0,64,64,64
layer2,3,9,1.0,127,128,127
layer3,3,9,1.0,228,256,228
layer4,3,9,1.0,488,512,488
conv1,4,0,1.0,59,64,59
layer1,4,0,1.0,64,64,64
layer2,4,0,1.0,126,128,126
layer3,4,0,1.0,240,256,240
layer4,4,0,1.0,509,512,509
conv1,4,1,1.0,59,64,59
layer1,4,1,1.0,64,64,64
layer2,4,1,1.0,127,128,127
layer3,4,1,1.0,241,256,241
layer4,4,1,1.0,507,512,507
conv1,4,2,1.0,60,64,60
layer1,4,2,1.0,64,64,64
layer2,4,2,1.0,126,128,126
layer3,4,2,1.0,238,256,238
layer4,4,2,1.0,506,512,506
conv1,4,3,1.0,62,64,62
layer1,4,3,1.0,64,64,64
layer2,4,3,1.0,128,128,128
layer3,4,3,1.0,240,256,240
layer4,4,3,1.0,503,512,503
conv1,4,4,1.0,61,64,61
layer1,4,4,1.0,64,64,64
layer2,4,4,1.0,126,128,126
layer3,4,4,1.0,233,256,233
layer4,4,4,1.0,506,512,506
conv1,4,5,1.0,63,64,63
layer1,4,5,1.0,64,64,64
layer2,4,5,1.0,126,128,126
layer3,4,5,1.0,238,256,238
layer4,4,5,1.0,507,512,507
conv1,4,6,1.0,64,64,64
layer1,4,6,1.0,64,64,64
layer2,4,6,1.0,127,128,127
layer3,4,6,1.0,231,256,231
layer4,4,6,1.0,505,512,505
conv1,4,7,1.0,62,64,62
layer1,4,7,1.0,64,64,64
layer2,4,7,1.0,126,128,126
layer3,4,7,1.0,234,256,234
layer4,4,7,1.0,504,512,504
conv1,4,8,1.0,63,64,63
layer1,4,8,1.0,64,64,64
layer2,4,8,1.0,123,128,123
layer3,4,8,1.0,229,256,229
layer4,4,8,1.0,508,512,508
conv1,4,9,1.0,63,64,63
layer1,4,9,1.0,64,64,64
layer2,4,9,1.0,123,128,123
layer3,4,9,1.0,224,256,224
layer4,4,9,1.0,505,512,505
conv1,0,1,0.7777777777777778,15,9,7
layer1,0,1,0.8,19,10,8
layer2,0,1,0.9655172413793104,88,87,84
layer3,0,1,0.9897435897435898,201,195,193
layer4,0,1,1.0,407,413,407
conv1,0,2,1.0,8,17,8
layer1,0,2,1.0,12,21,12
layer2,0,2,1.0,75,91,75
layer3,0,2,1.0,185,203,185
layer4,0,2,0.9974811083123426,397,413,396
conv1,0,3,1.0,11,17,11
layer1,0,3,0.8666666666666667,15,21,13
layer2,0,3,0.9714285714285714,70,91,68
layer3,0,3,0.9942196531791907,173,203,172
layer4,0,3,1.0,382,414,382
conv1,0,4,0.9090909090909091,11,17,10
layer1,0,4,0.9333333333333333,15,23,14
layer2,0,4,1.0,70,93,70
layer3,0,4,0.9123711340206185,194,204,177
layer4,0,4,0.9897959183673469,392,414,388
conv1,0,5,1.0,5,18,5
layer1,0,5,0.9090909090909091,11,24,10
layer2,0,5,0.9714285714285714,70,93,68
layer3,0,5,1.0,190,221,190
layer4,0,5,1.0,389,418,389
conv1,0,6,1.0,1,18,1
layer1,0,6,0.7,10,25,7
layer2,0,6,0.9491525423728814,59,95,56
layer3,0,6,0.9893617021276596,188,221,186
layer4,0,6,0.9923857868020305,394,418,391
conv1,0,7,1.0,1,18,1
layer1,0,7,0.9090909090909091,11,28,10
layer2,0,7,0.9827586206896551,58,98,57
layer3,0,7,0.9781420765027322,183,223,179
layer4,0,7,0.9946091644204852,371,421,369
conv1,0,8,1.0,3,18,3
layer1,0,8,0.8888888888888888,9,29,8
layer2,0,8,1.0,51,99,51
layer3,0,8,1.0,174,227,174
layer4,0,8,1.0,372,423,372
conv1,0,9,1.0,4,18,4
layer1,0,9,1.0,11,30,11
layer2,0,9,0.9552238805970149,67,99,64
layer3,0,9,0.966824644549763,211,227,204
layer4,0,9,0.98989898989899,396,423,392
conv1,1,0,0.7777777777777778,9,18,7
layer1,1,0,0.9,42,30,27
layer2,1,0,0.9607843137254902,117,102,98
layer3,1,0,0.9957264957264957,255,234,233
layer4,1,0,0.8501170960187353,448,427,363
conv1,1,1,0.8888888888888888,9,20,8
layer1,1,1,1.0,35,45,35
layer2,1,1,0.9824561403508771,114,121,112
layer3,1,1,1.0,254,256,254
layer4,1,1,1.0,454,512,454
conv1,1,2,1.0,6,21,6
layer1,1,2,1.0,31,45,31
layer2,1,2,1.0,94,123,94
layer3,1,2,1.0,244,256,244
layer4,1,2,1.0,440,512,440
conv1,1,3,0.8571428571428571,7,21,6
layer1,1,3,1.0,26,45,26
layer2,1,3,1.0,103,123,103
layer3,1,3,1.0,248,256,248
layer4,1,3,1.0,453,512,453
conv1,1,4,1.0,8,22,8
layer1,1,4,1.0,31,45,31
layer2,1,4,1.0,99,123,99
layer3,1,4,1.0,249,256,249
layer4,1,4,1.0,460,512,460
conv1,1,5,1.0,6,22,6
layer1,1,5,0.96875,32,45,31
layer2,1,5,1.0,101,123,101
layer3,1,5,1.0,249,256,249
layer4,1,5,1.0,468,512,468
conv1,1,6,0.6923076923076923,13,22,9
layer1,1,6,1.0,27,46,27
layer2,1,6,1.0,86,123,86
layer3,1,6,1.0,242,256,242
layer4,1,6,1.0,441,512,441
conv1,1,7,1.0,3,26,3
layer1,1,7,1.0,28,46,28
layer2,1,7,1.0,96,123,96
layer3,1,7,1.0,247,256,247
layer4,1,7,1.0,437,512,437
conv1,1,8,1.0,7,26,7
layer1,1,8,1.0,27,46,27
layer2,1,8,1.0,96,123,96
layer3,1,8,1.0,242,256,242
layer4,1,8,1.0,450,512,450
conv1,1,9,1.0,3,26,3
layer1,1,9,0.967741935483871,31,46,30
layer2,1,9,1.0,91,123,91
layer3,1,9,1.0,243,256,243
layer4,1,9,1.0,433,512,433
conv1,2,0,1.0,7,26,7
layer1,2,0,0.7872340425531915,49,47,37
layer2,2,0,0.9537037037037037,108,123,103
layer3,2,0,1.0,239,256,239
layer4,2,0,1.0,469,512,469
conv1,2,1,0.875,8,26,7
layer1,2,1,1.0,46,59,46
layer2,2,1,1.0,92,128,92
layer3,2,1,1.0,226,256,226
layer4,2,1,1.0,433,512,433
conv1,2,2,1.0,6,27,6
layer1,2,2,0.9772727272727273,44,59,43
layer2,2,2,1.0,95,128,95
layer3,2,2,1.0,225,256,225
layer4,2,2,1.0,434,512,434
conv1,2,3,1.0,6,27,6
layer1,2,3,1.0,46,60,46
layer2,2,3,1.0,93,128,93
layer3,2,3,1.0,223,256,223
layer4,2,3,1.0,432,512,432
conv1,2,4,1.0,5,27,5
layer1,2,4,1.0,47,60,47
layer2,2,4,1.0,88,128,88
layer3,2,4,1.0,222,256,222
layer4,2,4,1.0,447,512,447
conv1,2,5,1.0,3,27,3
layer1,2,5,1.0,47,60,47
layer2,2,5,1.0,82,128,82
layer3,2,5,1.0,216,256,216
layer4,2,5,1.0,425,512,425
conv1,2,6,1.0,2,27,2
layer1,2,6,1.0,47,60,47
layer2,2,6,1.0,87,128,87
layer3,2,6,1.0,215,256,215
layer4,2,6,1.0,444,512,444
conv1,2,7,1.0,2,27,2
layer1,2,7,1.0,44,60,44
layer2,2,7,1.0,80,128,80
layer3,2,7,1.0,207,256,207
layer4,2,7,1.0,430,512,430
conv1,2,8,1.0,6,27,6
layer1,2,8,1.0,41,60,41
layer2,2,8,1.0,90,128,90
layer3,2,8,1.0,205,256,205
layer4,2,8,1.0,424,512,424
conv1,2,9,0.8571428571428571,7,27,6
layer1,2,9,1.0,45,60,45
layer2,2,9,1.0,81,128,81
layer3,2,9,1.0,205,256,205
layer4,2,9,1.0,426,512,426
layer1,3,0,0.9777777777777777,45,60,44
layer2,3,0,1.0,97,128,97
layer3,3,0,1.0,209,256,209
layer4,3,0,1.0,446,512,446
conv1,3,1,1.0,4,28,4
layer1,3,1,1.0,44,61,44
layer2,3,1,1.0,94,128,94
layer3,3,1,1.0,199,256,199
layer4,3,1,1.0,412,512,412
conv1,3,2,1.0,1,28,1
layer1,3,2,1.0,35,61,35
layer2,3,2,1.0,78,128,78
layer3,3,2,1.0,171,256,171
layer4,3,2,1.0,368,512,368
layer1,3,3,1.0,32,61,32
layer2,3,3,1.0,82,128,82
layer3,3,3,1.0,163,256,163
layer4,3,3,1.0,403,512,403
conv1,3,4,1.0,1,28,1
layer1,3,4,1.0,33,61,33
layer2,3,4,1.0,82,128,82
layer3,3,4,1.0,171,256,171
layer4,3,4,1.0,411,512,411
conv1,3,5,1.0,1,28,1
layer1,3,5,1.0,31,61,31
layer2,3,5,1.0,74,128,74
layer3,3,5,1.0,160,256,160
layer4,3,5,1.0,351,512,351
conv1,3,6,1.0,1,28,1
layer1,3,6,1.0,30,61,30
layer2,3,6,1.0,72,128,72
layer3,3,6,1.0,159,256,159
layer4,3,6,1.0,379,512,379
conv1,3,7,1.0,2,28,2
layer1,3,7,1.0,34,61,34
layer2,3,7,1.0,71,128,71
layer3,3,7,1.0,155,256,155
layer4,3,7,1.0,396,512,396
conv1,3,8,1.0,2,28,2
layer1,3,8,1.0,36,61,36
layer2,3,8,1.0,71,128,71
layer3,3,8,1.0,142,256,142
layer4,3,8,1.0,349,512,349
conv1,3,9,0.5,2,28,1
layer1,3,9,1.0,35,61,35
layer2,3,9,1.0,72,128,72
layer3,3,9,1.0,154,256,154
layer4,3,9,1.0,353,512,353
conv1,4,0,1.0,1,29,1
layer1,4,0,0.9333333333333333,45,61,42
layer2,4,0,1.0,91,128,91
layer3,4,0,1.0,229,256,229
layer4,4,0,1.0,483,512,483
layer1,4,1,1.0,38,64,38
layer2,4,1,1.0,84,128,84
layer3,4,1,1.0,216,256,216
layer4,4,1,1.0,474,512,474
layer1,4,2,1.0,44,64,44
layer2,4,2,1.0,110,128,110
layer3,4,2,1.0,253,256,253
layer4,4,2,1.0,480,512,480
layer1,4,3,1.0,35,64,35
layer2,4,3,1.0,72,128,72
layer3,4,3,1.0,197,256,197
layer4,4,3,1.0,447,512,447
layer1,4,4,1.0,35,64,35
layer2,4,4,1.0,77,128,77
layer3,4,4,1.0,212,256,212
layer4,4,4,1.0,434,512,434
layer1,4,5,1.0,32,64,32
layer2,4,5,1.0,74,128,74
layer3,4,5,1.0,218,256,218
layer4,4,5,1.0,434,512,434
layer1,4,6,1.0,33,64,33
layer2,4,6,1.0,78,128,78
layer3,4,6,1.0,231,256,231
layer4,4,6,1.0,431,512,431
layer1,4,7,1.0,39,64,39
layer2,4,7,1.0,75,128,75
layer3,4,7,1.0,221,256,221
layer4,4,7,1.0,434,512,434
layer1,4,8,1.0,36,64,36
layer2,4,8,1.0,67,128,67
layer3,4,8,1.0,216,256,216
layer4,4,8,1.0,423,512,423
layer1,4,9,1.0,37,64,37
layer2,4,9,1.0,75,128,75
layer3,4,9,1.0,220,256,220
layer4,4,9,1.0,434,512,434
conv1,0,1,0.8666666666666667,16,15,13
layer1,0,1,0.8787878787878788,34,33,29
layer2,0,1,1.0,122,119,119
layer3,0,1,0.9908675799086758,232,219,217
layer4,0,1,0.9970760233918129,342,351,341
conv1,0,2,0.8333333333333334,12,18,10
layer1,0,2,0.9142857142857143,35,38,32
layer2,0,2,0.9836065573770492,123,122,120
layer3,0,2,0.9743589743589743,241,234,228
layer4,0,2,0.9970674486803519,341,352,340
conv1,0,3,0.85,20,20,17
layer1,0,3,0.9722222222222222,36,41,35
layer2,0,3,1.0,123,125,123
layer3,0,3,0.9745762711864406,236,247,230
layer4,0,3,0.9745042492917847,354,353,344
conv1,0,4,1.0,20,23,20
layer1,0,4,0.9487179487179487,39,42,37
layer2,0,4,1.0,121,125,121
layer3,0,4,1.0,231,253,231
layer4,0,4,0.9886685552407932,353,363,349
conv1,0,5,1.0,9,23,9
layer1,0,5,1.0,31,44,31
layer2,0,5,0.9915254237288136,118,125,117
layer3,0,5,0.9952830188679245,212,253,211
layer4,0,5,0.9694444444444444,360,367,349
conv1,0,6,1.0,6,23,6
layer1,0,6,0.9411764705882353,34,44,32
layer2,0,6,1.0,122,126,122
layer3,0,6,0.9957805907172996,237,254,236
layer4,0,6,0.9943820224719101,356,378,354
conv1,0,7,1.0,11,23,11
layer1,0,7,0.95,40,46,38
layer2,0,7,1.0,125,126,125
layer3,0,7,1.0,217,255,217
layer4,0,7,0.9863760217983651,367,380,362
conv1,0,8,1.0,8,23,8
layer1,0,8,1.0,31,48,31
layer2,0,8,1.0,110,126,110
layer3,0,8,1.0,176,255,176
layer4,0,8,0.994535519125683,366,385,364
conv1,0,9,0.8666666666666667,15,23,13
layer1,0,9,1.0,37,48,37
layer2,0,9,1.0,118,126,118
layer3,0,9,1.0,218,255,218
layer4,0,9,0.973753280839895,381,387,371
conv1,1,0,0.6818181818181818,22,25,15
layer1,1,0,1.0,59,48,48
layer2,1,0,1.0,128,126,126
layer3,1,0,0.996078431372549,255,255,254
layer4,1,0,0.8261964735516373,437,397,328
conv1,1,1,0.9090909090909091,22,32,20
layer1,1,1,1.0,51,59,51
layer2,1,1,1.0,126,128,126
layer3,1,1,1.0,253,256,253
layer4,1,1,0.9977324263038548,441,506,440
conv1,1,2,1.0,19,34,19
layer1,1,2,1.0,49,59,49
layer2,1,2,1.0,125,128,125
layer3,1,2,1.0,253,256,253
layer4,1,2,1.0,441,507,441
conv1,1,3,1.0,24,34,24
layer1,1,3,0.9803921568627451,51,59,50
layer2,1,3,1.0,127,128,127
layer3,1,3,1.0,252,256,252
layer4,1,3,0.9977324263038548,441,507,440
conv1,1,4,0.92,25,34,23
layer1,1,4,1.0,45,60,45
layer2,1,4,1.0,123,128,123
layer3,1,4,1.0,251,256,251
layer4,1,4,1.0,442,508,442
conv1,1,5,0.9230769230769231,26,36,24
layer1,1,5,1.0,50,60,50
layer2,1,5,1.0,125,128,125
layer3,1,5,1.0,251,256,251
layer4,1,5,1.0,443,508,443
conv1,1,6,0.8518518518518519,27,38,23
layer1,1,6,1.0,49,60,49
layer2,1,6,1.0,120,128,120
layer3,1,6,1.0,251,256,251
layer4,1,6,1.0,442,508,442
conv1,1,7,1.0,14,42,14
layer1,1,7,1.0,51,60,51
layer2,1,7,1.0,117,128,117
layer3,1,7,1.0,244,256,244
layer4,1,7,0.9909502262443439,442,508,438
conv1,1,8,0.9285714285714286,28,42,26
layer1,1,8,1.0,47,60,47
layer2,1,8,1.0,118,128,118
layer3,1,8,1.0,244,256,244
layer4,1,8,1.0,444,512,444
conv1,1,9,1.0,15,44,15
layer1,1,9,1.0,44,60,44
layer2,1,9,1.0,116,128,116
layer3,1,9,1.0,243,256,243
layer4,1,9,1.0,452,512,452
conv1,2,0,1.0,31,44,31
layer1,2,0,0.9795918367346939,49,60,48
layer2,2,0,1.0,116,128,116
layer3,2,0,1.0,254,256,254
layer4,2,0,1.0,454,512,454
conv1,2,1,1.0,21,44,21
layer1,2,1,1.0,46,61,46
layer2,2,1,1.0,123,128,123
layer3,2,1,1.0,255,256,255
layer4,2,1,1.0,436,512,436
conv1,2,2,1.0,20,44,20
layer1,2,2,1.0,51,61,51
layer2,2,2,1.0,121,128,121
layer3,2,2,1.0,252,256,252
layer4,2,2,1.0,440,512,440
conv1,2,3,1.0,24,44,24
layer1,2,3,1.0,51,61,51
layer2,2,3,1.0,118,128,118
layer3,2,3,1.0,248,256,248
layer4,2,3,1.0,449,512,449
conv1,2,4,1.0,18,44,18
layer1,2,4,1.0,50,61,50
layer2,2,4,1.0,116,128,116
layer3,2,4,1.0,250,256,250
layer4,2,4,1.0,447,512,447
conv1,2,5,1.0,14,44,14
layer1,2,5,1.0,48,61,48
layer2,2,5,1.0,117,128,117
layer3,2,5,1.0,250,256,250
layer4,2,5,1.0,444,512,444
conv1,2,6,1.0,15,44,15
layer1,2,6,1.0,49,61,49
layer2,2,6,1.0,117,128,117
layer3,2,6,1.0,246,256,246
layer4,2,6,1.0,443,512,443
conv1,2,7,0.9333333333333333,15,44,14
layer1,2,7,1.0,51,61,51
layer2,2,7,1.0,115,128,115
layer3,2,7,1.0,241,256,241
layer4,2,7,1.0,426,512,426
conv1,2,8,1.0,20,45,20
layer1,2,8,0.9807692307692307,52,61,51
layer2,2,8,1.0,117,128,117
layer3,2,8,1.0,247,256,247
layer4,2,8,1.0,451,512,451
conv1,2,9,0.9523809523809523,21,45,20
layer1,2,9,1.0,50,62,50
layer2,2,9,1.0,112,128,112
layer3,2,9,1.0,242,256,242
layer4,2,9,1.0,461,512,461
conv1,3,0,1.0,19,46,19
layer1,3,0,0.9838709677419355,62,62,61
layer2,3,0,1.0,120,128,120
layer3,3,0,1.0,252,256,252
layer4,3,0,1.0,473,512,473
conv1,3,1,0.9583333333333334,24,46,23
layer1,3,1,1.0,55,63,55
layer2,3,1,1.0,117,128,117
layer3,3,1,1.0,250,256,250
layer4,3,1,1.0,468,512,468
conv1,3,2,1.0,15,47,15
layer1,3,2,1.0,51,63,51
layer2,3,2,1.0,116,128,116
layer3,3,2,1.0,253,256,253
layer4,3,2,1.0,462,512,462
conv1,3,3,1.0,16,47,16
layer1,3,3,1.0,50,63,50
layer2,3,3,1.0,111,128,111
layer3,3,3,1.0,252,256,252
layer4,3,3,1.0,459,512,459
conv1,3,4,1.0,12,47,12
layer1,3,4,1.0,49,63,49
layer2,3,4,1.0,110,128,110
layer3,3,4,1.0,248,256,248
layer4,3,4,1.0,443,512,443
conv1,3,5,1.0,16,47,16
layer1,3,5,1.0,50,63,50
layer2,3,5,1.0,108,128,108
layer3,3,5,1.0,242,256,242
layer4,3,5,1.0,439,512,439
conv1,3,6,1.0,14,47,14
layer1,3,6,1.0,47,63,47
layer2,3,6,1.0,118,128,118
layer3,3,6,1.0,253,256,253
layer4,3,6,1.0,471,512,471
conv1,3,7,1.0,13,47,13
layer1,3,7,1.0,54,63,54
layer2,3,7,1.0,108,128,108
layer3,3,7,1.0,251,256,251
layer4,3,7,1.0,459,512,459
conv1,3,8,1.0,15,47,15
layer1,3,8,1.0,46,63,46
layer2,3,8,1.0,104,128,104
layer3,3,8,1.0,246,256,246
layer4,3,8,1.0,443,512,443
conv1,3,9,1.0,13,47,13
layer1,3,9,1.0,52,63,52
layer2,3,9,1.0,104,128,104
layer3,3,9,1.0,246,256,246
layer4,3,9,1.0,454,512,454
conv1,4,0,1.0,13,47,13
layer1,4,0,1.0,45,63,45
layer2,4,0,1.0,100,128,100
layer3,4,0,1.0,232,256,232
layer4,4,0,1.0,504,512,504
conv1,4,1,1.0,9,47,9
layer1,4,1,1.0,50,63,50
layer2,4,1,1.0,106,128,106
layer3,4,1,1.0,234,256,234
layer4,4,1,1.0,504,512,504
conv1,4,2,1.0,11,47,11
layer1,4,2,1.0,51,63,51
layer2,4,2,1.0,102,128,102
layer3,4,2,1.0,229,256,229
layer4,4,2,1.0,502,512,502
conv1,4,3,1.0,9,47,9
layer1,4,3,1.0,52,63,52
layer2,4,3,1.0,110,128,110
layer3,4,3,1.0,231,256,231
layer4,4,3,1.0,503,512,503
conv1,4,4,1.0,12,47,12
layer1,4,4,1.0,43,63,43
layer2,4,4,1.0,100,128,100
layer3,4,4,1.0,229,256,229
layer4,4,4,1.0,501,512,501
conv1,4,5,1.0,9,47,9
layer1,4,5,1.0,48,63,48
layer2,4,5,1.0,107,128,107
layer3,4,5,1.0,231,256,231
layer4,4,5,1.0,500,512,500
conv1,4,6,1.0,8,47,8
layer1,4,6,1.0,47,63,47
layer2,4,6,1.0,104,128,104
layer3,4,6,1.0,228,256,228
layer4,4,6,1.0,501,512,501
conv1,4,7,1.0,7,47,7
layer1,4,7,1.0,51,63,51
layer2,4,7,1.0,103,128,103
layer3,4,7,1.0,231,256,231
layer4,4,7,1.0,501,512,501
conv1,4,8,1.0,6,47,6
layer1,4,8,1.0,47,63,47
layer2,4,8,1.0,99,128,99
layer3,4,8,1.0,231,256,231
layer4,4,8,1.0,501,512,501
conv1,4,9,1.0,8,47,8
layer1,4,9,1.0,50,63,50
layer2,4,9,1.0,102,128,102
layer3,4,9,1.0,233,256,233
layer4,4,9,1.0,502,512,502
conv1,0,1,0.7777777777777778,15,9,7
layer1,0,1,0.8,19,10,8
layer2,0,1,0.9655172413793104,88,87,84
layer3,0,1,0.9897435897435898,201,195,193
layer4,0,1,1.0,407,413,407
conv1,0,2,1.0,8,17,8
layer1,0,2,1.0,12,21,12
layer2,0,2,1.0,75,91,75
layer3,0,2,1.0,185,203,185
layer4,0,2,0.9974811083123426,397,413,396
conv1,0,3,1.0,11,17,11
layer1,0,3,0.8666666666666667,15,21,13
layer2,0,3,0.9714285714285714,70,91,68
layer3,0,3,0.9942196531791907,173,203,172
layer4,0,3,1.0,382,414,382
conv1,0,4,0.9090909090909091,11,17,10
layer1,0,4,0.9333333333333333,15,23,14
layer2,0,4,1.0,70,93,70
layer3,0,4,0.9123711340206185,194,204,177
layer4,0,4,0.9897959183673469,392,414,388
conv1,0,5,1.0,5,18,5
layer1,0,5,0.9090909090909091,11,24,10
layer2,0,5,0.9714285714285714,70,93,68
layer3,0,5,1.0,190,221,190
layer4,0,5,1.0,389,418,389
conv1,0,6,1.0,1,18,1
layer1,0,6,0.7,10,25,7
layer2,0,6,0.9491525423728814,59,95,56
layer3,0,6,0.9893617021276596,188,221,186
layer4,0,6,0.9923857868020305,394,418,391
conv1,0,7,1.0,1,18,1
layer1,0,7,0.9090909090909091,11,28,10
layer2,0,7,0.9827586206896551,58,98,57
layer3,0,7,0.9781420765027322,183,223,179
layer4,0,7,0.9946091644204852,371,421,369
conv1,0,8,1.0,3,18,3
layer1,0,8,0.8888888888888888,9,29,8
layer2,0,8,1.0,51,99,51
layer3,0,8,1.0,174,227,174
layer4,0,8,1.0,372,423,372
conv1,0,9,1.0,4,18,4
layer1,0,9,1.0,11,30,11
layer2,0,9,0.9552238805970149,67,99,64
layer3,0,9,0.966824644549763,211,227,204
layer4,0,9,0.98989898989899,396,423,392
conv1,1,0,0.7777777777777778,9,18,7
layer1,1,0,0.9,42,30,27
layer2,1,0,0.9607843137254902,117,102,98
layer3,1,0,0.9957264957264957,255,234,233
layer4,1,0,0.8501170960187353,448,427,363
conv1,1,1,0.8888888888888888,9,20,8
layer1,1,1,1.0,35,45,35
layer2,1,1,0.9824561403508771,114,121,112
layer3,1,1,1.0,254,256,254
layer4,1,1,1.0,454,512,454
conv1,1,2,1.0,7,21,7
layer1,1,2,1.0,30,45,30
layer2,1,2,1.0,93,123,93
layer3,1,2,1.0,244,256,244
layer4,1,2,1.0,439,512,439
conv1,1,3,1.0,10,21,10
layer1,1,3,1.0,29,45,29
layer2,1,3,1.0,103,123,103
layer3,1,3,1.0,248,256,248
layer4,1,3,1.0,452,512,452
conv1,1,4,0.9166666666666666,12,21,11
layer1,1,4,1.0,34,45,34
layer2,1,4,1.0,100,123,100
layer3,1,4,1.0,249,256,249
layer4,1,4,1.0,461,512,461
conv1,1,5,1.0,11,22,11
layer1,1,5,1.0,34,45,34
layer2,1,5,1.0,101,123,101
layer3,1,5,1.0,248,256,248
layer4,1,5,1.0,468,512,468
conv1,1,6,0.7333333333333333,15,22,11
layer1,1,6,1.0,30,45,30
layer2,1,6,1.0,88,123,88
layer3,1,6,1.0,242,256,242
layer4,1,6,1.0,439,512,439
conv1,1,7,1.0,10,26,10
layer1,1,7,0.9666666666666667,30,45,29
layer2,1,7,1.0,95,123,95
layer3,1,7,1.0,249,256,249
layer4,1,7,1.0,437,512,437
conv1,1,8,1.0,15,26,15
layer1,1,8,1.0,30,46,30
layer2,1,8,1.0,98,123,98
layer3,1,8,1.0,242,256,242
layer4,1,8,1.0,445,512,445
conv1,1,9,1.0,16,26,16
layer1,1,9,1.0,33,46,33
layer2,1,9,1.0,94,123,94
layer3,1,9,1.0,244,256,244
layer4,1,9,1.0,430,512,430
conv1,2,0,1.0,16,26,16
layer1,2,0,0.8913043478260869,52,46,41
layer2,2,0,0.9557522123893806,113,123,108
layer3,2,0,1.0,237,256,237
layer4,2,0,1.0,453,512,453
conv1,2,1,1.0,16,26,16
layer1,2,1,0.98,50,57,49
layer2,2,1,1.0,120,128,120
layer3,2,1,1.0,238,256,238
layer4,2,1,1.0,453,512,453
conv1,2,2,1.0,16,26,16
layer1,2,2,1.0,48,58,48
layer2,2,2,1.0,113,128,113
layer3,2,2,1.0,237,256,237
layer4,2,2,1.0,447,512,447
conv1,2,3,0.8888888888888888,18,26,16
layer1,2,3,0.9622641509433962,53,58,51
layer2,2,3,1.0,117,128,117
layer3,2,3,1.0,235,256,235
layer4,2,3,1.0,426,512,426
conv1,2,4,1.0,16,28,16
layer1,2,4,1.0,51,60,51
layer2,2,4,1.0,107,128,107
layer3,2,4,1.0,233,256,233
layer4,2,4,1.0,455,512,455
conv1,2,5,1.0,18,28,18
layer1,2,5,0.9807692307692307,52,60,51
layer2,2,5,1.0,102,128,102
layer3,2,5,1.0,227,256,227
layer4,2,5,1.0,435,512,435
conv1,2,6,1.0,18,28,18
layer1,2,6,1.0,51,61,51
layer2,2,6,1.0,108,128,108
layer3,2,6,1.0,229,256,229
layer4,2,6,1.0,442,512,442
conv1,2,7,1.0,18,28,18
layer1,2,7,1.0,50,61,50
layer2,2,7,1.0,110,128,110
layer3,2,7,1.0,232,256,232
layer4,2,7,1.0,427,512,427
conv1,2,8,1.0,18,28,18
layer1,2,8,1.0,53,61,53
layer2,2,8,1.0,118,128,118
layer3,2,8,1.0,236,256,236
layer4,2,8,1.0,436,512,436
conv1,2,9,1.0,18,28,18
layer1,2,9,0.9811320754716981,53,61,52
layer2,2,9,1.0,111,128,111
layer3,2,9,1.0,235,256,235
layer4,2,9,1.0,439,512,439
conv1,3,0,1.0,18,28,18
layer1,3,0,0.9607843137254902,51,62,49
layer2,3,0,1.0,115,128,115
layer3,3,0,1.0,228,256,228
layer4,3,0,1.0,462,512,462
conv1,3,1,1.0,18,28,18
layer1,3,1,1.0,53,64,53
layer2,3,1,1.0,116,128,116
layer3,3,1,1.0,218,256,218
layer4,3,1,1.0,445,512,445
conv1,3,2,1.0,18,28,18
layer1,3,2,1.0,48,64,48
layer2,3,2,1.0,110,128,110
layer3,3,2,1.0,214,256,214
layer4,3,2,1.0,417,512,417
conv1,3,3,1.0,18,28,18
layer1,3,3,1.0,45,64,45
layer2,3,3,1.0,105,128,105
layer3,3,3,1.0,198,256,198
