task,layer,inactive_count,epoch,model
2,layer1,2,5,relu_0.05_win50_method2_adam
2,layer2,1,5,relu_0.05_win50_method2_adam
2,layer3,2,5,relu_0.05_win50_method2_adam
2,layer4,51,5,relu_0.05_win50_method2_adam
2,conv1,3,6,relu_0.05_win50_method2_adam
2,layer1,3,6,relu_0.05_win50_method2_adam
2,layer2,1,6,relu_0.05_win50_method2_adam
2,layer3,2,6,relu_0.05_win50_method2_adam
2,layer4,48,6,relu_0.05_win50_method2_adam
2,conv1,4,7,relu_0.05_win50_method2_adam
2,layer1,2,7,relu_0.05_win50_method2_adam
2,layer2,1,7,relu_0.05_win50_method2_adam
2,layer3,1,7,relu_0.05_win50_method2_adam
2,layer4,58,7,relu_0.05_win50_method2_adam
2,conv1,4,8,relu_0.05_win50_method2_adam
2,layer1,4,8,relu_0.05_win50_method2_adam
2,layer2,1,8,relu_0.05_win50_method2_adam
2,layer3,2,8,relu_0.05_win50_method2_adam
2,layer4,67,8,relu_0.05_win50_method2_adam
2,conv1,3,9,relu_0.05_win50_method2_adam
2,layer1,3,9,relu_0.05_win50_method2_adam
2,layer2,1,9,relu_0.05_win50_method2_adam
2,layer3,1,9,relu_0.05_win50_method2_adam
2,layer4,39,9,relu_0.05_win50_method2_adam
2,conv1,5,10,relu_0.05_win50_method2_adam
2,layer1,2,10,relu_0.05_win50_method2_adam
2,layer2,2,10,relu_0.05_win50_method2_adam
2,layer3,1,10,relu_0.05_win50_method2_adam
2,layer4,16,10,relu_0.05_win50_method2_adam
2,conv1,1,11,relu_0.05_win50_method2_adam
2,layer1,3,11,relu_0.05_win50_method2_adam
2,layer2,1,11,relu_0.05_win50_method2_adam
2,layer3,1,11,relu_0.05_win50_method2_adam
2,layer4,30,11,relu_0.05_win50_method2_adam
2,conv1,1,12,relu_0.05_win50_method2_adam
2,layer1,3,12,relu_0.05_win50_method2_adam
2,layer2,1,12,relu_0.05_win50_method2_adam
2,layer3,1,12,relu_0.05_win50_method2_adam
2,layer4,13,12,relu_0.05_win50_method2_adam
2,conv1,1,13,relu_0.05_win50_method2_adam
2,layer1,3,13,relu_0.05_win50_method2_adam
2,layer2,2,13,relu_0.05_win50_method2_adam
2,layer3,1,13,relu_0.05_win50_method2_adam
2,layer4,30,13,relu_0.05_win50_method2_adam
2,conv1,1,14,relu_0.05_win50_method2_adam
2,layer1,3,14,relu_0.05_win50_method2_adam
2,layer2,2,14,relu_0.05_win50_method2_adam
2,layer3,1,14,relu_0.05_win50_method2_adam
2,layer4,30,14,relu_0.05_win50_method2_adam
2,conv1,1,15,relu_0.05_win50_method2_adam
2,layer1,2,15,relu_0.05_win50_method2_adam
2,layer2,2,15,relu_0.05_win50_method2_adam
2,layer3,1,15,relu_0.05_win50_method2_adam
2,layer4,28,15,relu_0.05_win50_method2_adam
2,conv1,1,16,relu_0.05_win50_method2_adam
2,layer1,2,16,relu_0.05_win50_method2_adam
2,layer2,3,16,relu_0.05_win50_method2_adam
2,layer3,1,16,relu_0.05_win50_method2_adam
2,layer4,20,16,relu_0.05_win50_method2_adam
2,conv1,2,17,relu_0.05_win50_method2_adam
2,layer1,2,17,relu_0.05_win50_method2_adam
2,layer2,3,17,relu_0.05_win50_method2_adam
2,layer3,1,17,relu_0.05_win50_method2_adam
2,layer4,27,17,relu_0.05_win50_method2_adam
2,conv1,1,18,relu_0.05_win50_method2_adam
2,layer1,1,18,relu_0.05_win50_method2_adam
2,layer2,2,18,relu_0.05_win50_method2_adam
2,layer3,1,18,relu_0.05_win50_method2_adam
2,layer4,32,18,relu_0.05_win50_method2_adam
2,conv1,2,19,relu_0.05_win50_method2_adam
2,layer1,2,19,relu_0.05_win50_method2_adam
2,layer2,2,19,relu_0.05_win50_method2_adam
2,layer3,2,19,relu_0.05_win50_method2_adam
2,layer4,23,19,relu_0.05_win50_method2_adam
2,conv1,1,20,relu_0.05_win50_method2_adam
2,layer1,1,20,relu_0.05_win50_method2_adam
2,layer2,1,20,relu_0.05_win50_method2_adam
2,layer3,2,20,relu_0.05_win50_method2_adam
2,layer4,16,20,relu_0.05_win50_method2_adam
2,conv1,2,21,relu_0.05_win50_method2_adam
2,layer1,1,21,relu_0.05_win50_method2_adam
2,layer2,1,21,relu_0.05_win50_method2_adam
2,layer3,1,21,relu_0.05_win50_method2_adam
2,layer4,23,21,relu_0.05_win50_method2_adam
2,conv1,1,22,relu_0.05_win50_method2_adam
2,layer1,1,22,relu_0.05_win50_method2_adam
2,layer2,2,22,relu_0.05_win50_method2_adam
2,layer3,1,22,relu_0.05_win50_method2_adam
2,layer4,34,22,relu_0.05_win50_method2_adam
2,conv1,2,23,relu_0.05_win50_method2_adam
2,layer1,1,23,relu_0.05_win50_method2_adam
2,layer2,3,23,relu_0.05_win50_method2_adam
2,layer3,1,23,relu_0.05_win50_method2_adam
2,layer4,25,23,relu_0.05_win50_method2_adam
2,conv1,2,24,relu_0.05_win50_method2_adam
2,layer1,1,24,relu_0.05_win50_method2_adam
2,layer2,3,24,relu_0.05_win50_method2_adam
2,layer3,1,24,relu_0.05_win50_method2_adam
2,layer4,24,24,relu_0.05_win50_method2_adam
2,conv1,2,25,relu_0.05_win50_method2_adam
2,layer1,2,25,relu_0.05_win50_method2_adam
2,layer2,3,25,relu_0.05_win50_method2_adam
2,layer3,1,25,relu_0.05_win50_method2_adam
2,layer4,22,25,relu_0.05_win50_method2_adam
2,conv1,1,26,relu_0.05_win50_method2_adam
2,layer1,2,26,relu_0.05_win50_method2_adam
2,layer2,3,26,relu_0.05_win50_method2_adam
2,layer3,1,26,relu_0.05_win50_method2_adam
2,layer4,16,26,relu_0.05_win50_method2_adam
2,conv1,2,27,relu_0.05_win50_method2_adam
2,layer1,3,27,relu_0.05_win50_method2_adam
2,layer2,3,27,relu_0.05_win50_method2_adam
2,layer3,1,27,relu_0.05_win50_method2_adam
2,layer4,33,27,relu_0.05_win50_method2_adam
2,conv1,2,28,relu_0.05_win50_method2_adam
2,layer1,3,28,relu_0.05_win50_method2_adam
2,layer2,4,28,relu_0.05_win50_method2_adam
2,layer3,1,28,relu_0.05_win50_method2_adam
2,layer4,17,28,relu_0.05_win50_method2_adam
2,conv1,2,29,relu_0.05_win50_method2_adam
2,layer1,3,29,relu_0.05_win50_method2_adam
2,layer2,3,29,relu_0.05_win50_method2_adam
2,layer3,2,29,relu_0.05_win50_method2_adam
2,layer4,35,29,relu_0.05_win50_method2_adam
2,conv1,2,30,relu_0.05_win50_method2_adam
2,layer1,1,30,relu_0.05_win50_method2_adam
2,layer2,4,30,relu_0.05_win50_method2_adam
2,layer3,1,30,relu_0.05_win50_method2_adam
2,layer4,13,30,relu_0.05_win50_method2_adam
2,conv1,2,31,relu_0.05_win50_method2_adam
2,layer1,2,31,relu_0.05_win50_method2_adam
2,layer2,3,31,relu_0.05_win50_method2_adam
2,layer3,1,31,relu_0.05_win50_method2_adam
2,layer4,27,31,relu_0.05_win50_method2_adam
2,conv1,2,32,relu_0.05_win50_method2_adam
2,layer1,2,32,relu_0.05_win50_method2_adam
2,layer2,5,32,relu_0.05_win50_method2_adam
2,layer3,1,32,relu_0.05_win50_method2_adam
2,layer4,10,32,relu_0.05_win50_method2_adam
2,conv1,2,33,relu_0.05_win50_method2_adam
2,layer1,2,33,relu_0.05_win50_method2_adam
2,layer2,7,33,relu_0.05_win50_method2_adam
2,layer3,1,33,relu_0.05_win50_method2_adam
2,layer4,16,33,relu_0.05_win50_method2_adam
2,conv1,2,34,relu_0.05_win50_method2_adam
2,layer1,2,34,relu_0.05_win50_method2_adam
2,layer2,6,34,relu_0.05_win50_method2_adam
2,layer3,1,34,relu_0.05_win50_method2_adam
2,layer4,14,34,relu_0.05_win50_method2_adam
2,conv1,2,35,relu_0.05_win50_method2_adam
2,layer1,2,35,relu_0.05_win50_method2_adam
2,layer2,6,35,relu_0.05_win50_method2_adam
2,layer3,2,35,relu_0.05_win50_method2_adam
2,layer4,16,35,relu_0.05_win50_method2_adam
2,conv1,2,36,relu_0.05_win50_method2_adam
2,layer1,3,36,relu_0.05_win50_method2_adam
